2021-09-21 10:48:14,Tesla Inc,TSLA,740.12,9.95,1.36,5829871.0
2021-09-21 10:48:19,Apple Inc,AAPL,143.69,0.75,0.52,23456227.0
2021-09-21 10:48:19,Airbnb Inc,ABNB,167.92,6.28,3.89,2275620.0
2021-09-21 10:48:19,Comcast Corporation,CMCSA,56.38,-0.11,-0.19,2055873.0
2021-09-21 10:48:19,Ericsson,ERIC,10.97,-0.01,-0.09,2199541.0
2021-09-21 10:48:19,Facebook Inc,FB,356.86,1.16,0.33,3395861.0
2021-09-21 10:48:19,Microsoft Corporation,MSFT,295.18,0.88,0.3,5865408.0
2021-09-21 10:48:19,Tesla Inc,TSLA,740.12,9.95,1.36,5829871.0
2021-09-21 10:48:25,Apple Inc,AAPL,143.7,0.76,0.53,23475969.0
2021-09-21 10:48:25,Airbnb Inc,ABNB,167.77,6.13,3.79,2278773.0
2021-09-21 10:48:25,Comcast Corporation,CMCSA,56.38,-0.11,-0.19,2055932.0
2021-09-21 10:48:25,Ericsson,ERIC,10.97,-0.01,-0.09,2206971.0
2021-09-21 10:48:25,Facebook Inc,FB,356.72,1.02,0.29,3401320.0
2021-09-21 10:48:25,Microsoft Corporation,MSFT,295.2,0.9,0.31,5880316.0
2021-09-21 10:48:25,Tesla Inc,TSLA,740.06,9.89,1.36,5839400.0
2021-09-21 10:48:31,Apple Inc,AAPL,143.7,0.76,0.53,23475969.0
2021-09-21 10:48:31,Airbnb Inc,ABNB,167.77,6.13,3.79,2278773.0
2021-09-21 10:48:31,Comcast Corporation,CMCSA,56.38,-0.11,-0.19,2055932.0
2021-09-21 10:48:31,Ericsson,ERIC,10.97,-0.01,-0.09,2206971.0
2021-09-21 10:48:31,Facebook Inc,FB,356.72,1.02,0.29,3401320.0
2021-09-21 10:48:31,Microsoft Corporation,MSFT,295.2,0.9,0.31,5880316.0
2021-09-21 10:48:31,Tesla Inc,TSLA,740.06,9.89,1.36,5839400.0
2021-09-21 10:48:36,Apple Inc,AAPL,143.67,0.73,0.51,23514410.0
2021-09-21 10:48:36,Airbnb Inc,ABNB,167.87,6.23,3.85,2280677.0
2021-09-21 10:48:36,Comcast Corporation,CMCSA,56.38,-0.11,-0.19,2066174.0
2021-09-21 10:48:36,Ericsson,ERIC,10.97,-0.01,-0.09,2207158.0
2021-09-21 10:48:36,Facebook Inc,FB,356.83,1.13,0.32,3404261.0
2021-09-21 10:48:36,Microsoft Corporation,MSFT,295.23,0.93,0.32,5889609.0
2021-09-21 10:48:36,Tesla Inc,TSLA,739.86,9.69,1.33,5844889.0
2021-09-21 10:48:42,Apple Inc,AAPL,143.67,0.73,0.51,23514410.0
2021-09-21 10:48:42,Airbnb Inc,ABNB,167.87,6.23,3.85,2280677.0
